,year,GeoLocation
12967,1998.0,Ocean
12968,1998.0,Ocean
12969,1998.0,Ocean
12970,1998.0,Ocean
12971,1998.0,Ocean
12972,1998.0,Ocean
12973,1998.0,Ocean
12974,1998.0,Ocean
12975,1998.0,Ocean
12976,1998.0,Ocean
12977,1998.0,Ocean
12978,1998.0,Ocean
12979,1998.0,Ocean
12980,1998.0,Ocean
12981,1998.0,Ocean
12982,1998.0,Ocean
12983,1998.0,Ocean
12984,1998.0,Ocean
12985,1998.0,Ocean
12986,1998.0,Ocean
12987,1998.0,Ocean
12988,1998.0,Ocean
12989,1998.0,Ocean
12990,1998.0,Ocean
12994,1991.0,Egypt
12995,1991.0,Egypt
12996,1991.0,Egypt
12997,1994.0,Egypt
12998,1995.0,Egypt
12999,1995.0,Egypt
13000,1996.0,Egypt
13001,1996.0,Egypt
13002,1996.0,Egypt
13003,1999.0,Egypt
13004,2000.0,Egypt
13005,2002.0,Egypt
13006,1994.0,Egypt
13007,1996.0,Egypt
13008,1996.0,Egypt
13009,2005.0,Egypt
13010,2007.0,Egypt
13011,2006.0,Egypt
13012,2006.0,Egypt
13013,2006.0,Egypt
13014,2006.0,Egypt
13015,2006.0,Egypt
13016,2007.0,Egypt
13017,2007.0,Egypt
13018,2007.0,Egypt
13019,2007.0,Egypt
13020,2007.0,Egypt
13021,2010.0,Egypt
13022,2010.0,Egypt
13023,1995.0,United States
13025,2004.0,United States
13027,1997.0,Niger
13028,1997.0,Niger
13029,1997.0,Niger
13035,2011.0,United States
13272,1995.0,Ocean
13273,1995.0,Ocean
13274,1995.0,Ocean
13275,1995.0,Ocean
13276,1995.0,Ocean
13277,1995.0,Ocean
13278,1995.0,Ocean
13279,1995.0,Ocean
13280,1995.0,Ocean
13281,1995.0,Ocean
13282,1995.0,Ocean
13283,1995.0,Ocean
13284,1995.0,Ocean
13285,1995.0,Ocean
13286,1995.0,Ocean
13287,1995.0,Ocean
13288,1995.0,Ocean
13289,1995.0,Ocean
13290,1995.0,Ocean
13291,1995.0,Ocean
13292,1995.0,Ocean
13293,1995.0,Ocean
13294,1995.0,Ocean
13295,1995.0,Ocean
13296,1995.0,Ocean
13297,1995.0,Ocean
13298,1995.0,Ocean
13299,1995.0,Ocean
13300,1995.0,Ocean
13301,1995.0,Ocean
13302,1995.0,Ocean
13303,1995.0,Ocean
13304,1995.0,Ocean
13305,1995.0,Ocean
13306,1995.0,Ocean
13307,1995.0,Ocean
13308,1995.0,Ocean
13309,1995.0,Ocean
13310,1995.0,Ocean
13311,1995.0,Ocean
13312,1995.0,Ocean
13313,1995.0,Ocean
13314,1995.0,Ocean
13315,1995.0,Ocean
13316,1995.0,Ocean
13317,1995.0,Ocean
13318,1995.0,Ocean
13319,1995.0,Ocean
13320,1995.0,Ocean
13321,1995.0,Ocean
13322,1995.0,Ocean
13323,1995.0,Ocean
13324,1995.0,Ocean
13325,1995.0,Ocean
13326,1995.0,Ocean
13327,1995.0,Ocean
13328,1995.0,Ocean
13329,1995.0,Ocean
13330,1995.0,Ocean
13331,1995.0,Ocean
13332,1995.0,Ocean
13333,1995.0,Ocean
13334,1995.0,Ocean
13335,1995.0,Ocean
13336,1995.0,Ocean
13337,1995.0,Ocean
13338,1995.0,Ocean
13339,1995.0,Ocean
13340,1995.0,Ocean
13341,1995.0,Ocean
13343,1995.0,Ocean
13344,1995.0,Ocean
13345,1995.0,Ocean
13346,1995.0,Ocean
13347,1995.0,Ocean
13348,1995.0,Ocean
13349,1995.0,Ocean
13350,1995.0,Ocean
13351,1995.0,Ocean
13352,1995.0,Ocean
13353,1995.0,Ocean
13354,1995.0,Ocean
13355,1995.0,Ocean
13356,1995.0,Ocean
13357,1995.0,Ocean
13358,1995.0,Ocean
13359,1995.0,Ocean
13360,1995.0,Ocean
13361,1995.0,Ocean
13362,1995.0,Ocean
13363,1995.0,Ocean
13364,1995.0,Ocean
13365,1995.0,Ocean
13366,1995.0,Ocean
13367,1995.0,Ocean
13368,1995.0,Ocean
13369,1995.0,Ocean
13370,1995.0,Ocean
13371,1995.0,Ocean
13372,1995.0,Ocean
13373,1995.0,Ocean
13374,1995.0,Ocean
13375,1995.0,Ocean
13376,1995.0,Ocean
13377,1995.0,Ocean
13378,1995.0,Ocean
13379,1995.0,Ocean
13380,1995.0,Ocean
13381,1995.0,Ocean
13382,1995.0,Ocean
13383,1995.0,Ocean
13384,1995.0,Ocean
13386,1995.0,Ocean
13387,1995.0,Ocean
13388,1995.0,Ocean
13389,1995.0,Ocean
13390,1995.0,Ocean
13391,1995.0,Ocean
13392,1995.0,Ocean
13393,1995.0,Ocean
13394,1995.0,Ocean
13395,1995.0,Ocean
13396,1995.0,Ocean
13397,1995.0,Ocean
13398,1995.0,Ocean
13399,1995.0,Ocean
13400,1995.0,Ocean
13401,1995.0,Ocean
13402,1995.0,Ocean
13403,1995.0,Ocean
13404,1995.0,Ocean
13405,1995.0,Ocean
13406,1995.0,Ocean
13407,1995.0,Ocean
13408,1995.0,Ocean
13409,1995.0,Ocean
13410,1995.0,Ocean
13411,1995.0,Ocean
13412,1995.0,Ocean
13413,1995.0,Ocean
13414,1995.0,Ocean
13415,1995.0,Ocean
13416,1995.0,Ocean
13417,1995.0,Ocean
13418,1995.0,Ocean
13419,1995.0,Ocean
13420,1995.0,Ocean
13421,1995.0,Ocean
13422,1995.0,Ocean
13423,1995.0,Ocean
13424,1995.0,Ocean
13425,1995.0,Ocean
13426,1995.0,Ocean
13427,1995.0,Ocean
13428,1995.0,Ocean
13429,1995.0,Ocean
13430,1995.0,Ocean
13431,1995.0,Ocean
13432,1995.0,Ocean
13433,1995.0,Ocean
13434,1995.0,Ocean
13435,1995.0,Ocean
13436,1995.0,Ocean
13437,1995.0,Ocean
13438,1995.0,Ocean
13439,1995.0,Ocean
13440,2002.0,Ocean
13441,2002.0,Ocean
13442,2002.0,Ocean
13443,2002.0,Ocean
13444,2002.0,Ocean
13445,2002.0,Ocean
13446,2002.0,Ocean
13447,2002.0,Ocean
13448,2002.0,Ocean
13449,2002.0,Ocean
13450,2002.0,Ocean
13451,2002.0,Ocean
13452,2002.0,Ocean
13453,2002.0,Ocean
13454,2002.0,Ocean
13455,2002.0,Ocean
13456,2002.0,Ocean
13457,2002.0,Ocean
13458,2002.0,Ocean
13459,2002.0,Ocean
13460,2002.0,Ocean
13461,2002.0,Ocean
13462,2002.0,Ocean
13463,2002.0,Ocean
13464,2002.0,Ocean
13465,2002.0,Ocean
13466,2002.0,Ocean
13467,2002.0,Ocean
13468,2002.0,Ocean
13469,2002.0,Ocean
13470,2002.0,Ocean
13471,2002.0,Ocean
13472,2002.0,Ocean
13473,2002.0,Ocean
13474,2002.0,Ocean
13475,2002.0,Ocean
13476,2002.0,Ocean
13477,2002.0,Ocean
13478,2002.0,Ocean
13479,2002.0,Ocean
13480,2002.0,Ocean
13481,2003.0,Ocean
13482,2003.0,Ocean
13483,2003.0,Ocean
13484,2003.0,Ocean
13485,2003.0,Ocean
13486,2003.0,Ocean
13487,2003.0,Ocean
13488,2003.0,Ocean
13489,2003.0,Ocean
13490,2003.0,Ocean
13491,2003.0,Ocean
13492,2003.0,Ocean
13493,2003.0,Ocean
13494,2003.0,Ocean
13495,2003.0,Ocean
13496,2003.0,Ocean
13497,2003.0,Ocean
13498,2003.0,Ocean
13499,2003.0,Ocean
13500,2003.0,Ocean
13501,2003.0,Ocean
13502,2003.0,Ocean
13503,2003.0,Ocean
13504,2003.0,Ocean
13505,2003.0,Ocean
13506,2003.0,Ocean
13507,2003.0,Ocean
13508,2003.0,Ocean
13509,2003.0,Ocean
13510,2003.0,Ocean
13511,2003.0,Ocean
13512,2003.0,Ocean
13513,2003.0,Ocean
13514,2003.0,Ocean
13515,2003.0,Ocean
13516,2003.0,Ocean
13517,2003.0,Ocean
13518,2003.0,Ocean
13519,2003.0,Ocean
13520,2003.0,Ocean
13521,2003.0,Ocean
13522,2003.0,Ocean
13523,2003.0,Ocean
13524,2003.0,Ocean
13525,2003.0,Ocean
13526,2003.0,Ocean
13527,2003.0,Ocean
13528,2003.0,Ocean
13529,2003.0,Ocean
13530,2003.0,Ocean
13531,2003.0,Ocean
13532,2003.0,Ocean
13533,2003.0,Ocean
13534,2003.0,Ocean
13535,2003.0,Ocean
13536,2003.0,Ocean
13537,2003.0,Ocean
13538,2003.0,Ocean
13539,2003.0,Ocean
13540,2003.0,Ocean
13541,2003.0,Ocean
13542,2003.0,Ocean
13543,2003.0,Ocean
13544,2003.0,Ocean
13545,2003.0,Ocean
13546,2003.0,Ocean
13547,2003.0,Ocean
13548,2003.0,Ocean
13549,2003.0,Ocean
13550,2003.0,Ocean
13551,2003.0,Ocean
13552,2003.0,Ocean
13553,2003.0,Ocean
13554,2003.0,Ocean
13555,2003.0,Ocean
13556,2003.0,Ocean
13558,2003.0,Ocean
13559,2003.0,Ocean
13560,2003.0,Ocean
13561,2003.0,Ocean
13562,2003.0,Ocean
13563,2003.0,Ocean
13564,2003.0,Ocean
13565,2003.0,Ocean
13566,2003.0,Ocean
13567,2003.0,Ocean
13568,2003.0,Ocean
13569,2003.0,Ocean
13570,2003.0,Ocean
13571,2003.0,Ocean
13572,2003.0,Ocean
13573,2003.0,Ocean
13574,2003.0,Ocean
13575,2003.0,Ocean
13576,2003.0,Ocean
13577,2003.0,Ocean
13578,2003.0,Ocean
13579,2003.0,Ocean
13580,2003.0,Ocean
13581,2003.0,Ocean
13582,2003.0,Ocean
13583,2003.0,Ocean
13584,2003.0,Ocean
13585,2003.0,Ocean
13586,2003.0,Ocean
13587,2003.0,Ocean
13588,2003.0,Ocean
13589,2003.0,Ocean
13590,2003.0,Ocean
13591,2003.0,Ocean
13592,2003.0,Ocean
13593,2003.0,Ocean
13594,2003.0,Ocean
13595,2003.0,Ocean
13596,2003.0,Ocean
13597,2003.0,Ocean
13598,2003.0,Ocean
13599,2003.0,Ocean
13600,2003.0,Ocean
13601,2003.0,Ocean
13602,2003.0,Ocean
13603,2003.0,Ocean
13604,2003.0,Ocean
13605,2003.0,Ocean
13606,2003.0,Ocean
13607,2003.0,Ocean
13608,2003.0,Ocean
13609,2003.0,Ocean
13610,2003.0,Ocean
13611,2003.0,Ocean
13612,2003.0,Ocean
13613,2003.0,Ocean
13614,2003.0,Ocean
13615,2003.0,Ocean
13616,2003.0,Ocean
13617,2003.0,Ocean
13618,2003.0,Ocean
13619,2003.0,Ocean
13620,2003.0,Ocean
13621,2003.0,Ocean
13622,2003.0,Ocean
13623,2003.0,Ocean
13624,2003.0,Ocean
13625,2003.0,Ocean
13626,2003.0,Ocean
13627,2003.0,Ocean
13628,2003.0,Ocean
13629,2003.0,Ocean
13630,2003.0,Ocean
13631,2003.0,Ocean
13632,2003.0,Ocean
13633,2003.0,Ocean
13634,2003.0,Ocean
13635,2003.0,Ocean
13636,2003.0,Ocean
13637,2003.0,Ocean
13638,2003.0,Ocean
13639,2003.0,Ocean
13640,2003.0,Ocean
13641,2003.0,Ocean
13642,2003.0,Ocean
13643,2003.0,Ocean
13644,2003.0,Ocean
13645,2003.0,Ocean
13646,2003.0,Ocean
13647,2003.0,Ocean
13648,2003.0,Ocean
13649,2003.0,Ocean
13650,2003.0,Ocean
13651,2003.0,Ocean
13652,2003.0,Ocean
13653,2003.0,Ocean
13654,2003.0,Ocean
13655,2003.0,Ocean
13656,2003.0,Ocean
13657,2003.0,Ocean
13658,2003.0,Ocean
13659,2003.0,Ocean
13660,2003.0,Ocean
13661,2003.0,Ocean
13662,2003.0,Ocean
13663,2003.0,Ocean
13664,2003.0,Ocean
13665,2003.0,Ocean
13666,2003.0,Ocean
13667,2003.0,Ocean
13668,2003.0,Ocean
13669,2003.0,Ocean
13670,2003.0,Ocean
13671,2003.0,Ocean
13672,2003.0,Ocean
13673,2003.0,Ocean
13674,2003.0,Ocean
13675,2003.0,Ocean
13676,2003.0,Ocean
13677,2003.0,Ocean
13678,2003.0,Ocean
13679,2003.0,Ocean
13680,2003.0,Ocean
13681,2003.0,Ocean
13682,2003.0,Ocean
13683,2003.0,Ocean
13684,2003.0,Ocean
13685,2003.0,Ocean
13686,2003.0,Ocean
13687,2003.0,Ocean
13688,2003.0,Ocean
13689,2003.0,Ocean
13690,2003.0,Ocean
13691,2003.0,Ocean
13692,2003.0,Ocean
13693,2003.0,Ocean
13694,2003.0,Ocean
13695,2003.0,Ocean
13696,2003.0,Ocean
13697,2003.0,Ocean
13698,2003.0,Ocean
13699,2003.0,Ocean
13700,2003.0,Ocean
13701,2003.0,Ocean
13702,2003.0,Ocean
13703,2003.0,Ocean
13704,2003.0,Ocean
13705,2003.0,Ocean
13706,2003.0,Ocean
13707,2003.0,Ocean
13708,2003.0,Ocean
13709,2003.0,Ocean
13710,2003.0,Ocean
13711,2003.0,Ocean
13712,2003.0,Ocean
13713,2003.0,Ocean
13714,2003.0,Ocean
13715,2003.0,Ocean
13716,2003.0,Ocean
13717,2003.0,Ocean
13718,2003.0,Ocean
13719,2003.0,Ocean
13720,2003.0,Ocean
13721,2003.0,Ocean
13722,2003.0,Ocean
13723,2003.0,Ocean
13724,2003.0,Ocean
13725,2003.0,Ocean
13726,2003.0,Ocean
13727,2003.0,Ocean
13728,2003.0,Ocean
13729,2003.0,Ocean
13730,2003.0,Ocean
13731,2003.0,Ocean
13732,2003.0,Ocean
13733,2003.0,Ocean
13734,2003.0,Ocean
13735,2003.0,Ocean
13736,2003.0,Ocean
13737,2003.0,Ocean
13738,2003.0,Ocean
13739,2003.0,Ocean
13740,2003.0,Ocean
13741,2003.0,Ocean
13742,2003.0,Ocean
13743,2003.0,Ocean
13744,2003.0,Ocean
13745,2003.0,Ocean
13746,2003.0,Ocean
13747,2003.0,Ocean
13748,2003.0,Ocean
13749,2003.0,Ocean
13750,2003.0,Ocean
13751,2003.0,Ocean
13752,2003.0,Ocean
13753,2003.0,Ocean
13754,2003.0,Ocean
13755,2003.0,Ocean
13756,2003.0,Ocean
13757,2003.0,Ocean
13758,2003.0,Ocean
13759,2003.0,Ocean
13760,2003.0,Ocean
13761,2003.0,Ocean
13762,2003.0,Ocean
13763,2003.0,Ocean
13764,2003.0,Ocean
13765,2003.0,Ocean
13766,2003.0,Ocean
13767,2003.0,Ocean
13768,2003.0,Ocean
13769,2003.0,Ocean
13770,2003.0,Ocean
13771,2003.0,Ocean
13772,2003.0,Ocean
13773,2003.0,Ocean
13774,2003.0,Ocean
13775,2003.0,Ocean
13776,2003.0,Ocean
13777,2003.0,Ocean
13778,2003.0,Ocean
13779,2003.0,Ocean
13780,2003.0,Ocean
13781,2003.0,Ocean
13782,2003.0,Ocean
13783,2003.0,Ocean
13784,2003.0,Ocean
13785,2003.0,Ocean
13786,2003.0,Ocean
13787,2003.0,Ocean
13788,2003.0,Ocean
13789,2003.0,Ocean
13790,2003.0,Ocean
13791,2003.0,Ocean
13792,2003.0,Ocean
13793,2003.0,Ocean
13794,2003.0,Ocean
13795,2003.0,Ocean
13796,2003.0,Ocean
13797,2003.0,Ocean
13798,2003.0,Ocean
13799,2003.0,Ocean
13800,2003.0,Ocean
13801,2003.0,Ocean
13802,2003.0,Ocean
13803,2003.0,Ocean
13804,2003.0,Ocean
13805,2003.0,Ocean
13806,2003.0,Ocean
13807,2003.0,Ocean
13808,2003.0,Ocean
13809,2003.0,Ocean
13810,2003.0,Ocean
13811,2003.0,Ocean
13812,2003.0,Ocean
13813,2003.0,Ocean
13814,2003.0,Ocean
13815,2003.0,Ocean
13816,2003.0,Ocean
13817,2003.0,Ocean
13818,2003.0,Ocean
13819,2003.0,Ocean
13820,2003.0,Ocean
13821,2003.0,Ocean
13822,2003.0,Ocean
13823,2003.0,Ocean
13824,2003.0,Ocean
13825,2003.0,Ocean
13826,2003.0,Ocean
13827,2003.0,Ocean
13828,2003.0,Ocean
13829,2003.0,Ocean
13830,2003.0,Ocean
13831,2003.0,Ocean
13832,2003.0,Ocean
13833,2003.0,Ocean
13834,2003.0,Ocean
13835,2003.0,Ocean
13836,2003.0,Ocean
13837,2003.0,Ocean
13838,2003.0,Ocean
13839,2003.0,Ocean
13840,2003.0,Ocean
13841,2003.0,Ocean
13842,2003.0,Ocean
13843,2003.0,Ocean
13844,2003.0,Ocean
13845,2003.0,Ocean
13846,2003.0,Ocean
13847,2003.0,Ocean
13848,2003.0,Ocean
13849,2003.0,Ocean
13850,2003.0,Ocean
13851,2003.0,Ocean
13852,2003.0,Ocean
13853,2003.0,Ocean
13854,2003.0,Ocean
13855,2003.0,Ocean
13856,2003.0,Ocean
13857,2003.0,Ocean
13858,2003.0,Ocean
13859,2003.0,Ocean
13860,2003.0,Ocean
13861,2003.0,Ocean
13862,2003.0,Ocean
13863,2003.0,Ocean
13864,2003.0,Ocean
13865,2003.0,Ocean
13866,2003.0,Ocean
13867,2003.0,Ocean
13868,2003.0,Ocean
13869,2003.0,Ocean
13870,2003.0,Ocean
13871,2003.0,Ocean
13872,2003.0,Ocean
13873,2003.0,Ocean
13874,2003.0,Ocean
13875,2003.0,Ocean
13876,2003.0,Ocean
13877,2003.0,Ocean
13878,2003.0,Ocean
13879,2003.0,Ocean
13880,2003.0,Ocean
13881,2003.0,Ocean
13882,2003.0,Ocean
13883,2003.0,Ocean
13884,2003.0,Ocean
13885,2003.0,Ocean
13886,2003.0,Ocean
13887,2003.0,Ocean
13888,2003.0,Ocean
13889,2003.0,Ocean
13890,2003.0,Ocean
13891,2003.0,Ocean
13892,2003.0,Ocean
13893,2003.0,Ocean
13894,2003.0,Ocean
13895,2003.0,Ocean
13896,2003.0,Ocean
13897,2003.0,Ocean
13898,2003.0,Ocean
13899,2003.0,Ocean
13900,2003.0,Ocean
13901,2003.0,Ocean
13902,2003.0,Ocean
13903,2003.0,Ocean
13904,2003.0,Ocean
13905,2003.0,Ocean
13906,2003.0,Ocean
13907,2003.0,Ocean
13908,2003.0,Ocean
13909,2003.0,Ocean
13910,2003.0,Ocean
13911,2003.0,Ocean
13912,2003.0,Ocean
13913,2003.0,Ocean
13914,2003.0,Ocean
13915,2003.0,Ocean
13916,2003.0,Ocean
13917,2003.0,Ocean
13918,2003.0,Ocean
13919,2003.0,Ocean
13920,2003.0,Ocean
13921,2003.0,Ocean
13922,2003.0,Ocean
13923,2003.0,Ocean
13924,2003.0,Ocean
13925,2003.0,Ocean
13926,2003.0,Ocean
13927,2003.0,Ocean
13928,2003.0,Ocean
13929,2003.0,Ocean
13930,2003.0,Ocean
13931,2003.0,Ocean
13932,2003.0,Ocean
13933,2003.0,Ocean
13934,2003.0,Ocean
13935,2003.0,Ocean
13936,2003.0,Ocean
13937,2003.0,Ocean
13938,2003.0,Ocean
13939,2003.0,Ocean
13940,2003.0,Ocean
13941,2003.0,Ocean
13942,2003.0,Ocean
13943,2003.0,Ocean
13944,2003.0,Ocean
13945,2003.0,Ocean
13946,2003.0,Ocean
13947,2003.0,Ocean
13948,2003.0,Ocean
13949,2003.0,Ocean
13950,2003.0,Ocean
13951,2003.0,Ocean
13952,2003.0,Ocean
13953,2003.0,Ocean
13954,2003.0,Ocean
13955,2003.0,Ocean
13956,2003.0,Ocean
13957,2003.0,Ocean
13958,2003.0,Ocean
13959,2003.0,Ocean
13960,2003.0,Ocean
13961,2003.0,Ocean
13962,2003.0,Ocean
13963,2003.0,Ocean
13964,2003.0,Ocean
13965,2003.0,Ocean
13966,2003.0,Ocean
13967,2003.0,Ocean
13968,2003.0,Ocean
13969,2003.0,Ocean
13970,2003.0,Ocean
13971,2003.0,Ocean
13972,2003.0,Ocean
13973,2003.0,Ocean
13974,2003.0,Ocean
13975,2003.0,Ocean
13976,2003.0,Ocean
13977,2003.0,Ocean
13978,2003.0,Ocean
13979,2003.0,Ocean
13980,2003.0,Ocean
13981,2003.0,Ocean
13982,2003.0,Ocean
13983,2003.0,Ocean
13984,2003.0,Ocean
13985,2003.0,Ocean
13986,2003.0,Ocean
13987,2003.0,Ocean
13988,2003.0,Ocean
13989,2003.0,Ocean
13990,2003.0,Ocean
13991,2003.0,Ocean
13992,2003.0,Ocean
13993,2003.0,Ocean
13994,2003.0,Ocean
13995,2003.0,Ocean
13996,2003.0,Ocean
13997,2003.0,Ocean
13998,2003.0,Ocean
13999,2003.0,Ocean
14000,2003.0,Ocean
14001,2003.0,Ocean
14002,2003.0,Ocean
14003,2003.0,Ocean
14004,2003.0,Ocean
14005,2003.0,Ocean
14006,2003.0,Ocean
14007,2003.0,Ocean
14008,2003.0,Ocean
14009,2003.0,Ocean
14010,2003.0,Ocean
14011,2003.0,Ocean
14012,2003.0,Ocean
14013,2003.0,Ocean
14014,2003.0,Ocean
14015,2003.0,Ocean
14016,2003.0,Ocean
14017,2003.0,Ocean
14018,2003.0,Ocean
14019,2003.0,Ocean
14020,2003.0,Ocean
14021,2003.0,Ocean
14022,2003.0,Ocean
14023,2003.0,Ocean
14024,2003.0,Ocean
14025,2003.0,Ocean
14026,2003.0,Ocean
14027,2003.0,Ocean
14028,2003.0,Ocean
14029,2003.0,Ocean
14030,2003.0,Ocean
14031,2003.0,Ocean
14032,2003.0,Ocean
14033,2003.0,Ocean
14034,2003.0,Ocean
14035,2003.0,Ocean
14036,2003.0,Ocean
14037,2003.0,Ocean
14038,2003.0,Ocean
14039,2003.0,Ocean
14040,2003.0,Ocean
14041,2003.0,Ocean
14042,2003.0,Ocean
14043,2003.0,Ocean
14044,2003.0,Ocean
14045,2003.0,Ocean
14046,2003.0,Ocean
14047,2003.0,Ocean
14048,2003.0,Ocean
14049,2003.0,Ocean
14050,2003.0,Ocean
14051,2003.0,Ocean
14052,2003.0,Ocean
14053,2003.0,Ocean
14054,2003.0,Ocean
14055,2003.0,Ocean
14056,2003.0,Ocean
14057,2003.0,Ocean
14058,2003.0,Ocean
14059,2003.0,Ocean
14060,2003.0,Ocean
14061,2003.0,Ocean
14062,2003.0,Ocean
14063,2003.0,Ocean
14064,2003.0,Ocean
14065,2003.0,Ocean
14066,2003.0,Ocean
14067,2003.0,Ocean
14068,2003.0,Ocean
14069,2003.0,Ocean
14070,2003.0,Ocean
14071,2003.0,Ocean
14072,2003.0,Ocean
14073,2003.0,Ocean
14074,2003.0,Ocean
14075,2003.0,Ocean
14076,2003.0,Ocean
14077,2003.0,Ocean
14078,2003.0,Ocean
14079,2003.0,Ocean
14080,2003.0,Ocean
14081,2003.0,Ocean
14082,2003.0,Ocean
14083,2003.0,Ocean
14084,2003.0,Ocean
14085,2003.0,Ocean
14086,2003.0,Ocean
14087,2003.0,Ocean
14088,2003.0,Ocean
14089,2003.0,Ocean
14090,2003.0,Ocean
14091,2003.0,Ocean
14092,2003.0,Ocean
14093,2003.0,Ocean
14094,2003.0,Ocean
14095,2003.0,Ocean
14096,2003.0,Ocean
14097,2003.0,Ocean
14098,2003.0,Ocean
14099,2003.0,Ocean
14100,2003.0,Ocean
14101,2003.0,Ocean
14102,2003.0,Ocean
14103,2003.0,Ocean
14104,2003.0,Ocean
14105,2003.0,Ocean
14106,2003.0,Ocean
14107,2003.0,Ocean
14108,2003.0,Ocean
14109,2003.0,Ocean
14110,2003.0,Ocean
14111,2003.0,Ocean
14112,2003.0,Ocean
14113,2003.0,Ocean
14114,2003.0,Ocean
14115,2003.0,Ocean
14116,2003.0,Ocean
14117,2003.0,Ocean
14118,2003.0,Ocean
14119,2003.0,Ocean
14120,2003.0,Ocean
14121,2003.0,Ocean
14122,2003.0,Ocean
14123,2003.0,Ocean
14124,2003.0,Ocean
14125,2003.0,Ocean
14126,2003.0,Ocean
14127,2003.0,Ocean
14128,2003.0,Ocean
14129,2003.0,Ocean
14130,2003.0,Ocean
14131,2003.0,Ocean
14132,2003.0,Ocean
14133,2003.0,Ocean
14134,2003.0,Ocean
14135,2003.0,Ocean
14136,2003.0,Ocean
14137,2003.0,Ocean
14138,2003.0,Ocean
14139,2003.0,Ocean
14140,2003.0,Ocean
14141,2003.0,Ocean
14142,2003.0,Ocean
14143,2003.0,Ocean
14144,2003.0,Ocean
14145,2003.0,Ocean
14146,2003.0,Ocean
14147,2003.0,Ocean
14148,2003.0,Ocean
14149,2003.0,Ocean
14150,2003.0,Ocean
14151,2003.0,Ocean
14152,2003.0,Ocean
14153,2003.0,Ocean
14154,2003.0,Ocean
14155,2003.0,Ocean
14156,2003.0,Ocean
14157,2003.0,Ocean
14158,2003.0,Ocean
14159,2003.0,Ocean
14160,2003.0,Ocean
14161,2003.0,Ocean
14162,2003.0,Ocean
14163,2003.0,Ocean
14164,2003.0,Ocean
14165,2003.0,Ocean
14166,2003.0,Ocean
14167,2003.0,Ocean
14168,2003.0,Ocean
14169,2003.0,Ocean
14170,2003.0,Ocean
14171,2003.0,Ocean
14172,2003.0,Ocean
14173,2003.0,Ocean
14174,2003.0,Ocean
14175,2003.0,Ocean
14176,2003.0,Ocean
14177,2003.0,Ocean
14178,2003.0,Ocean
14179,2003.0,Ocean
14180,2003.0,Ocean
14181,2003.0,Ocean
14182,2003.0,Ocean
14183,2003.0,Ocean
14184,2003.0,Ocean
14185,2003.0,Ocean
14186,2003.0,Ocean
14187,2003.0,Ocean
14188,2003.0,Ocean
14189,2003.0,Ocean
14190,2003.0,Ocean
14191,2003.0,Ocean
14192,2003.0,Ocean
14193,2003.0,Ocean
14194,2003.0,Ocean
14195,2003.0,Ocean
14196,2003.0,Ocean
14197,2003.0,Ocean
14198,2003.0,Ocean
14199,2003.0,Ocean
14200,2003.0,Ocean
14201,2003.0,Ocean
14202,2003.0,Ocean
14203,2003.0,Ocean
14204,2003.0,Ocean
14205,2003.0,Ocean
14206,2003.0,Ocean
14207,2003.0,Ocean
14208,2003.0,Ocean
14209,2003.0,Ocean
14210,2003.0,Ocean
14211,2003.0,Ocean
14212,2003.0,Ocean
14213,2003.0,Ocean
14214,2003.0,Ocean
14215,2003.0,Ocean
14216,2003.0,Ocean
14217,2003.0,Ocean
14218,2003.0,Ocean
14219,2003.0,Ocean
14220,2003.0,Ocean
14221,2003.0,Ocean
14222,2003.0,Ocean
14223,2003.0,Ocean
14224,2003.0,Ocean
14225,2003.0,Ocean
14226,2003.0,Ocean
14227,2003.0,Ocean
14228,2003.0,Ocean
14229,2003.0,Ocean
14230,2003.0,Ocean
14231,2003.0,Ocean
14232,2003.0,Ocean
14233,2003.0,Ocean
14234,2003.0,Ocean
14235,2003.0,Ocean
14236,2003.0,Ocean
14237,2003.0,Ocean
14238,2003.0,Ocean
14239,2003.0,Ocean
14240,2003.0,Ocean
14241,2003.0,Ocean
14242,2003.0,Ocean
14243,2003.0,Ocean
14244,2003.0,Ocean
14245,2003.0,Ocean
14246,2003.0,Ocean
14247,2003.0,Ocean
14248,2003.0,Ocean
14249,2003.0,Ocean
14250,2003.0,Ocean
14251,2003.0,Ocean
14252,2003.0,Ocean
14253,2003.0,Ocean
14254,2003.0,Ocean
14255,2003.0,Ocean
14256,2003.0,Ocean
14257,2003.0,Ocean
14258,2003.0,Ocean
14259,2003.0,Ocean
14260,2003.0,Ocean
14261,2003.0,Ocean
14262,2003.0,Ocean
14263,2003.0,Ocean
14264,2003.0,Ocean
14265,2003.0,Ocean
14266,2003.0,Ocean
14267,2003.0,Ocean
14268,2003.0,Ocean
14269,2003.0,Ocean
14270,2003.0,Ocean
14271,2003.0,Ocean
14272,2003.0,Ocean
14273,2003.0,Ocean
14274,2003.0,Ocean
14275,2003.0,Ocean
14276,2003.0,Ocean
14277,2003.0,Ocean
14278,2003.0,Ocean
14279,2003.0,Ocean
14280,2003.0,Ocean
14281,2003.0,Ocean
14282,2003.0,Ocean
14283,2003.0,Ocean
14284,2003.0,Ocean
14285,2003.0,Ocean
14286,2003.0,Ocean
14287,2003.0,Ocean
14288,2003.0,Ocean
14289,2003.0,Ocean
14290,2003.0,Ocean
14291,2003.0,Ocean
